start_time,stop_time,sat,start_L,stop_L,start_MLT,stop_MLT,lc_energy,lc_number,trap_energy,trap_number,alc_energy,alc_number,lc_relative_error,trap_relative_error,alc_relative_error,simulation_alc_energy,simulation_alc_number
2022-01-25T18:02:30.027,2022-01-25T18:02:38.636,A,3.915901129603422,4.0199538967647035,18.82152014779024,18.833045806163508,5427.096161898407,5.017352840368436,0.0,0.0,0.0,0.0,0.5,Inf,Inf,0.0,0.0
2022-01-25T18:02:38.709,2022-01-25T18:02:47.327,A,4.071737963223267,4.183432389040133,18.83878179450349,18.85071190218534,2409.0921119740788,4.628592636566178,71581.50027630149,204.96548594540144,0.0,0.0,0.5,0.09114692564096863,Inf,0.0,0.0
2022-01-25T18:02:47.415,2022-01-25T18:02:56.008,A,4.2402901995874975,4.359115188783043,18.856725999555675,18.86900792041427,7015.4196925903025,23.529967624108306,129852.38006283654,464.05122996263276,0.0,0.0,0.22442466536918154,0.06788260924888881,Inf,0.0,0.0
2022-01-25T18:02:56.102,2022-01-25T18:03:04.711,A,4.421075103389299,4.54948809241669,18.8753009915222,18.888041527730067,291569.621822658,287.8657153536114,862958.3376808222,1911.4510152883372,34906.46895832671,56.93387039594903,0.06743714547173321,0.03680697428990037,0.14595364823775167,0.0,0.0
2022-01-25T18:03:04.784,2022-01-25T18:03:13.402,A,4.6183122373831775,4.758381045530701,18.89457303004107,18.90777987083534,493095.02622384916,443.20701257217826,855969.095096393,1496.273536842828,26974.39049986984,26.432712702013195,0.055000258256079314,0.03889685982481941,0.21848291519437543,0.0,0.0
2022-01-25T18:03:13.490,2022-01-25T18:03:22.083,A,4.835239217222481,4.988452007067374,18.91465171934932,18.928350393921495,2213.0365349380013,22.586709789958466,106864.1536637738,763.8039465577885,981.1783993004012,10.01410982905635,0.23570227243891492,0.06937564011455058,0.3535540160989053,0.0,0.0
2022-01-25T18:03:22.177,2022-01-25T18:03:30.789,A,5.072471420879679,5.2448432103995435,18.935484044438287,18.949887359947706,15962.966297730743,43.80605623295806,131279.89801541637,345.80235407966575,0.0,0.0,0.32732604585761527,0.06862316464728674,Inf,0.0,0.0
2022-01-25T18:03:30.874,2022-01-25T18:03:39.477,A,5.334661249429368,5.531422385179647,18.957188674589926,18.972279315106615,203618.64124179585,2075.989086245263,1.1420484424059968e6,12604.974119194161,29755.05096315138,343.4294627325231,0.04715384907926867,0.018882839378262,0.11082202900981883,26046.084326528806,353.59477242920997
2022-01-25T18:03:39.565,2022-01-25T18:03:48.158,A,5.629955849810249,5.855183995417193,18.979836361816748,18.995608099532788,21657.317148452137,242.83381226161652,275615.3895121318,3313.1331370665102,5450.577501188464,57.72028860134834,0.13356623249140515,0.037566345314356465,0.2572398875481725,2137.727972441094,32.88813037344828
2022-01-25T18:03:48.252,2022-01-25T18:03:56.861,A,5.96958022697374,6.228662426444515,19.00356518018035,19.020017574007195,1296.9498904656275,11.198086223540429,56788.16968524373,648.4071010563515,0.0,0.0,0.31852978329432025,0.08040876992440202,Inf,0.0,0.0
